session_id,station_id,city,timestamp,duration_min,energy_kwh,vehicle_type,connector_type,payment_method,temperature_c,is_weekend,session_cost_usd,battery_start_pct,battery_end_pct,user_rating
679,ST-022,Seattle,2025-04-12 04:44:51,11.3,2.06,Chevy Bolt,CHAdeMO,Credit Card,22.3,True,0.6,5.2,7.9,2.5
680,ST-003,Denver,2025-06-27 12:33:59,40.9,5.98,Ford Mustang Mach-E,CCS,RFID Card,36.8,False,1.65,59.1,67.1,4.5
681,ST-019,Portland,2025-06-09 00:08:46,36.6,6.78,Tesla Model Y,Tesla Supercharger,Credit Card,33.7,False,1.9,18.2,27.2,3.5
682,ST-007,Portland,2025-04-08 18:39:12,64.6,12.82,Chevy Bolt,CHAdeMO,App,18.0,False,3.85,57.0,74.1,3.0
683,ST-013,Portland,2024-07-06 20:38:50,44.8,7.01,Tesla Model Y,Tesla Supercharger,RFID Card,26.3,True,1.9,25.1,34.4,5.0
684,ST-005,Nashville,2025-01-29 00:00:22,18.0,3.48,Hyundai Ioniq 5,J1772,,-5.4,False,0.83,79.3,83.9,4.0
685,ST-005,Nashville,2025-04-08 23:29:22,14.0,2.36,Chevy Bolt,CHAdeMO,App,18.7,False,0.56,8.9,12.0,
686,ST-018,Raleigh,2025-03-21 20:10:25,41.8,7.57,Tesla Model Y,Tesla Supercharger,RFID Card,11.8,False,1.86,76.3,86.4,4.0
687,ST-013,Portland,2024-08-26 16:26:19,87.1,17.34,Rivian R1T,CCS,RFID Card,19.7,False,5.32,9.3,32.4,4.0
688,ST-001,Portland,2024-09-05 01:22:57,138.2,28.59,Tesla Model 3,Tesla Supercharger,Credit Card,21.0,False,8.46,41.7,79.8,4.5
689,ST-007,Portland,2024-10-19 18:22:12,14.1,78.85,Other,J1772,Free/Promotional,5.0,True,24.07,72.2,100.0,
690,ST-011,Nashville,2025-03-28 20:49:57,76.5,16.18,BMW iX,CHAdeMO,Credit Card,20.3,False,3.95,53.5,75.1,
691,ST-023,Nashville,2024-03-26 00:37:44,31.4,5.0,Tesla Model Y,Tesla Supercharger,Credit Card,15.4,False,1.16,81.3,88.0,2.0
692,ST-016,Seattle,2024-05-01 09:49:14,25.7,5.35,Tesla Model Y,Tesla Supercharger,App,24.8,False,1.49,54.3,61.4,3.5
693,ST-001,Portland,2024-08-01 10:42:01,50.9,11.51,Chevy Bolt,CCS,Credit Card,23.3,False,3.19,30.6,45.9,4.5
694,ST-025,Portland,2024-10-17 13:54:25,413.0,80.0,BMW iX,CCS,,17.6,False,23.34,79.7,100.0,4.5
695,ST-008,Austin,2024-09-05 06:25:09,60.9,13.04,Tesla Model Y,CCS,Free/Promotional,21.2,False,2.97,77.8,95.2,3.0
696,ST-009,Denver,2025-03-12 17:30:06,27.1,4.58,Nissan Leaf,Tesla Supercharger,App,8.1,False,1.1,21.4,27.5,3.5
697,ST-006,Raleigh,2024-02-21 16:52:45,87.5,17.58,Tesla Model Y,Tesla Supercharger,RFID Card,12.1,False,4.27,18.8,42.2,3.0
698,ST-023,Nashville,2024-11-07 18:05:51,62.1,12.21,Chevy Bolt,CHAdeMO,App,3.9,False,2.69,29.8,46.1,5.0
699,ST-008,Austin,2024-07-06 17:23:14,138.0,18.54,Tesla Model 3,Tesla Supercharger,,32.0,True,4.45,38.2,62.9,2.0
700,ST-016,Seattle,2024-01-25 09:04:53,20.7,4.16,BMW iX,CHAdeMO,Free/Promotional,1.7,False,1.36,57.7,63.2,
701,ST-015,Denver,2025-02-28 18:45:49,19.4,4.98,Chevy Bolt,CHAdeMO,Credit Card,,False,1.25,27.1,33.7,4.0
702,ST-019,Portland,2025-06-04 10:48:18,33.7,7.57,Chevy Bolt,CCS,Credit Card,28.7,False,1.96,70.6,80.7,3.5
703,ST-022,Seattle,2024-05-07 03:17:46,25.4,5.08,Hyundai Ioniq 5,J1772,RFID Card,26.4,False,1.41,60.0,66.8,3.5
704,ST-010,Seattle,2025-05-17 12:28:26,15.5,3.6,Chevy Bolt,CCS,RFID Card,28.7,True,1.13,52.7,57.5,2.0
705,ST-023,Nashville,2024-01-14 13:45:31,23.6,4.86,Chevy Bolt,CCS,App,1.4,True,1.26,67.4,73.9,
706,ST-021,Denver,2025-02-15 07:56:40,71.1,15.62,Tesla Model 3,CCS,RFID Card,3.8,True,4.08,25.3,46.1,4.0
707,ST-011,Nashville,2024-06-22 14:57:19,12.4,2.72,Other,CHAdeMO,,28.3,True,0.71,10.5,14.1,4.0
708,ST-016,Seattle,2024-06-30 00:52:48,28.0,5.15,Other,J1772,App,25.0,True,1.52,54.6,61.5,4.0
709,ST-016,Seattle,2024-03-03 13:06:23,22.3,3.96,Tesla Model 3,Tesla Supercharger,Free/Promotional,8.3,True,1.13,33.9,39.2,3.5
710,ST-011,Nashville,2024-02-01 05:58:02,38.8,9.42,Tesla Model 3,Tesla Supercharger,RFID Card,7.0,False,2.15,10.0,22.6,3.0
711,ST-014,Austin,2024-10-30 06:46:12,68.4,11.54,Other,J1772,App,2.6,False,2.49,72.9,88.3,4.5
712,ST-004,Seattle,2024-12-01 05:22:09,48.8,8.03,BMW iX,J1772,RFID Card,0.0,True,2.36,45.8,56.5,
713,ST-011,Nashville,2024-09-24 22:13:28,28.1,5.88,Ford Mustang Mach-E,CCS,App,9.1,False,1.52,41.8,49.6,3.0
714,ST-015,Denver,2024-02-21 08:43:08,39.9,8.38,Ford Mustang Mach-E,J1772,App,10.5,False,2.37,78.7,89.9,4.0
715,ST-022,Seattle,2024-08-03 04:37:27,28.3,5.81,Chevy Bolt,CCS,RFID Card,27.4,True,1.7,49.6,57.3,4.0
716,ST-003,Denver,2024-06-09 07:59:46,56.1,9.11,Tesla Model Y,Tesla Supercharger,App,,True,2.38,9.7,21.8,3.0
717,ST-025,Portland,2025-03-02 04:44:06,85.3,13.95,Hyundai Ioniq 5,CHAdeMO,RFID Card,15.3,True,3.6,49.6,68.2,4.0
718,ST-020,Austin,2024-01-05 02:22:19,7.8,2.01,Tesla Model Y,Tesla Supercharger,App,-4.4,False,0.42,67.8,70.5,4.0
719,ST-012,Raleigh,2024-04-20 13:51:13,194.4,40.85,Nissan Leaf,CCS,App,25.2,True,9.64,52.6,100.0,4.5
720,ST-023,Nashville,2025-01-01 16:48:51,19.4,3.95,Ford Mustang Mach-E,CHAdeMO,RFID Card,1.3,False,0.88,18.0,23.3,1.0
721,ST-012,Raleigh,2024-03-17 09:37:04,37.3,6.84,Hyundai Ioniq 5,CCS,RFID Card,9.2,True,1.79,46.5,55.6,5.0
722,ST-021,Denver,2025-06-21 13:54:40,20.0,3.78,Tesla Model 3,Tesla Supercharger,Free/Promotional,,True,1.01,16.1,21.1,4.0
723,ST-007,Portland,2024-04-23 17:06:04,26.0,5.77,Chevy Bolt,CCS,RFID Card,24.9,False,1.66,31.0,38.7,
724,ST-019,Portland,2025-02-19 13:58:28,15.9,2.59,Tesla Model 3,Tesla Supercharger,RFID Card,3.0,False,0.69,31.5,35.0,3.5
725,ST-008,Austin,2024-12-26 14:29:56,51.4,11.99,Rivian R1T,CCS,App,-1.8,False,2.45,76.3,92.3,
726,ST-018,Raleigh,2024-06-28 06:50:42,54.3,8.39,Ford Mustang Mach-E,CCS,RFID Card,27.3,False,1.9,39.6,50.8,2.5
727,ST-002,Austin,2024-01-09 00:24:14,60.6,10.13,Rivian R1T,J1772,Credit Card,,False,2.09,64.8,78.3,5.0
728,ST-022,Seattle,2024-09-08 13:30:22,33.8,7.02,Other,CCS,RFID Card,14.4,True,1.99,6.8,16.2,5.0
729,ST-004,Seattle,2024-07-16 09:34:07,46.9,7.78,Tesla Model 3,Tesla Supercharger,App,30.6,False,2.55,9.9,20.3,2.5
730,ST-020,Austin,2025-06-04 07:05:45,87.6,17.03,Other,J1772,RFID Card,31.3,False,3.89,64.7,87.4,5.0
731,ST-024,Raleigh,2024-03-02 01:36:51,67.4,14.26,Chevy Bolt,CHAdeMO,Credit Card,14.6,True,3.47,30.6,49.6,3.0
732,ST-005,Nashville,2024-12-11 05:26:02,12.4,2.8,Rivian R1T,CCS,Credit Card,3.3,False,0.65,55.4,59.1,3.5
733,ST-023,Nashville,2024-03-25 20:54:22,14.8,3.68,Tesla Model 3,Tesla Supercharger,Credit Card,16.6,False,0.9,22.8,27.7,
734,ST-024,Raleigh,2024-06-02 05:51:29,120.4,25.01,Nissan Leaf,J1772,Credit Card,27.1,True,6.2,49.5,82.8,
735,ST-020,Austin,2024-10-27 22:22:40,26.7,4.71,Other,CCS,Credit Card,4.5,True,1.07,74.7,81.0,4.5
736,ST-001,Portland,2024-07-06 02:45:59,6.7,2.0,Tesla Model 3,Tesla Supercharger,App,27.9,True,0.6,46.1,48.8,4.5
737,ST-015,Denver,2024-10-13 02:51:58,25.6,3.54,Nissan Leaf,CCS,App,9.9,True,0.92,81.5,86.2,2.0
738,ST-007,Portland,2024-11-18 07:33:23,14.0,3.18,Rivian R1T,J1772,App,3.2,False,0.85,18.2,22.4,3.0
739,ST-007,Portland,2024-03-29 18:18:26,51.2,11.49,Tesla Model Y,Tesla Supercharger,App,17.3,False,2.9,80.2,95.5,4.0
740,ST-011,Nashville,2024-06-19 17:27:12,18.4,3.77,Tesla Model 3,Tesla Supercharger,RFID Card,27.0,False,0.92,61.7,66.7,5.0
741,ST-020,Austin,2024-02-15 00:02:54,36.8,6.96,Tesla Model Y,CHAdeMO,RFID Card,10.2,False,1.47,61.7,71.0,4.5
742,ST-018,Raleigh,2024-11-22 04:55:11,404.9,67.84,Tesla Model Y,Tesla Supercharger,RFID Card,-5.0,False,17.39,65.0,100.0,4.5
743,ST-003,Denver,2024-04-02 11:45:32,14.4,3.03,Hyundai Ioniq 5,CCS,Free/Promotional,17.4,False,0.78,53.2,57.2,3.5
744,ST-024,Raleigh,2024-01-24 13:36:11,83.4,18.27,Nissan Leaf,CCS,Credit Card,1.1,False,4.79,52.2,76.6,2.5
745,ST-014,Austin,2024-01-13 15:13:40,8.4,2.02,Rivian R1T,CHAdeMO,App,-1.9,True,0.41,28.5,31.2,5.0
746,ST-005,Nashville,2024-05-09 00:13:09,51.9,11.89,Chevy Bolt,CHAdeMO,,27.6,False,3.11,13.9,29.8,3.5
747,ST-010,Seattle,2024-02-17 02:20:07,28.8,4.81,BMW iX,J1772,App,8.5,True,1.53,5.0,11.4,2.0
748,ST-018,Raleigh,2024-07-30 22:38:37,7.4,2.0,Tesla Model 3,Tesla Supercharger,Credit Card,23.3,False,0.46,15.6,18.3,5.0
749,ST-013,Portland,2024-12-26 01:04:27,21.2,3.71,Chevy Bolt,J1772,,4.6,False,1.03,34.8,39.7,4.0
750,ST-021,Denver,2024-12-02 16:30:07,39.6,9.94,Tesla Model 3,Tesla Supercharger,Credit Card,-0.2,False,2.64,73.6,86.9,4.5
751,ST-009,Denver,2025-01-22 11:07:33,73.6,14.21,Tesla Model 3,Tesla Supercharger,App,5.0,False,3.89,46.8,65.7,3.5
752,ST-001,Portland,2025-04-13 19:04:01,26.4,4.73,Chevy Bolt,CCS,Credit Card,21.9,True,1.39,11.3,17.6,5.0
753,ST-019,Portland,2025-04-24 11:01:20,16.3,3.58,Hyundai Ioniq 5,CCS,RFID Card,,False,1.09,65.3,70.1,4.0
754,ST-023,Nashville,2024-05-15 15:07:03,26.9,5.61,Hyundai Ioniq 5,J1772,RFID Card,25.8,False,1.47,8.3,15.8,2.0
755,ST-012,Raleigh,2025-04-28 03:03:43,29.7,4.34,Hyundai Ioniq 5,CHAdeMO,App,25.2,False,1.17,65.2,71.0,3.5
756,ST-009,Denver,2024-02-21 22:08:04,11.6,2.0,Tesla Model Y,Tesla Supercharger,RFID Card,5.0,False,0.51,58.3,61.0,2.0
757,ST-018,Raleigh,2024-12-31 22:20:36,71.3,11.46,Rivian R1T,CHAdeMO,App,0.9,False,2.96,15.1,30.4,1.5
758,ST-023,Nashville,2025-05-11 08:23:07,15.5,3.0,Tesla Model Y,Tesla Supercharger,Free/Promotional,21.9,True,0.73,51.7,55.7,2.0
759,ST-015,Denver,2025-04-16 17:26:35,84.4,13.26,BMW iX,CHAdeMO,Free/Promotional,16.6,False,3.16,81.9,99.6,
760,ST-023,Nashville,2025-04-18 00:32:24,9.3,2.0,Tesla Model Y,Tesla Supercharger,App,21.5,False,0.5,82.2,84.9,3.5
761,ST-024,Raleigh,2025-03-17 08:36:54,27.1,4.97,Tesla Model 3,Tesla Supercharger,Free/Promotional,15.4,False,1.28,82.5,89.1,4.0
762,ST-022,Seattle,2024-05-24 16:24:17,33.7,6.41,Other,CHAdeMO,RFID Card,27.9,False,1.84,29.9,38.4,5.0
763,ST-021,Denver,2024-03-30 21:01:15,27.1,4.16,Nissan Leaf,CCS,RFID Card,14.5,True,1.16,14.3,19.8,4.5
764,ST-017,Nashville,2025-03-14 07:24:06,37.7,8.97,Ford Mustang Mach-E,CHAdeMO,Credit Card,11.6,False,2.35,25.4,37.4,4.5
765,ST-021,Denver,2025-06-21 13:47:13,25.2,5.65,Nissan Leaf,CCS,App,,True,1.46,18.8,26.3,3.5
766,ST-021,Denver,2024-08-11 04:41:37,10.4,2.0,Other,CCS,Credit Card,29.4,True,0.53,83.8,86.5,3.0
767,ST-008,Austin,2025-06-24 08:48:54,57.6,10.98,Tesla Model 3,Tesla Supercharger,App,31.9,False,2.29,56.5,71.1,4.0
768,ST-003,Denver,2025-02-07 22:29:54,23.5,4.63,Tesla Model Y,Tesla Supercharger,App,9.2,False,1.2,17.5,23.7,3.5
769,ST-019,Portland,2024-06-12 03:26:54,33.0,6.57,Nissan Leaf,CCS,Free/Promotional,33.2,False,2.0,25.9,34.7,3.0
770,ST-006,Raleigh,2024-10-10 07:07:11,63.2,14.73,Nissan Leaf,CHAdeMO,RFID Card,8.6,False,3.67,14.0,33.6,4.0
771,ST-006,Raleigh,2024-03-08 13:40:11,30.8,6.38,Chevy Bolt,CCS,Credit Card,18.8,False,1.53,55.5,64.0,5.0
772,ST-019,Portland,2025-05-14 06:09:08,24.3,4.33,Tesla Model 3,Tesla Supercharger,App,,False,1.28,26.9,32.7,2.5
773,ST-010,Seattle,2024-10-15 15:11:04,38.7,5.6,Ford Mustang Mach-E,CCS,App,,False,1.77,32.9,40.4,
774,ST-002,Austin,2025-02-08 23:27:06,15.2,3.74,Rivian R1T,CCS,App,-0.3,True,0.8,22.9,27.9,3.5
775,ST-004,Seattle,2024-03-23 17:46:45,41.4,6.67,Nissan Leaf,CHAdeMO,Credit Card,15.0,True,2.1,71.8,80.7,4.5
776,ST-025,Portland,2024-04-27 03:55:03,18.0,3.77,Tesla Model 3,Tesla Supercharger,App,23.3,True,1.12,77.1,82.1,4.5
777,ST-020,Austin,2025-06-04 08:06:02,16.9,2.58,Rivian R1T,J1772,RFID Card,31.6,False,0.54,57.8,61.2,4.0
778,ST-007,Portland,2025-02-11 07:46:16,93.2,20.99,BMW iX,CHAdeMO,Credit Card,6.5,False,5.72,36.9,64.9,5.0
779,ST-024,Raleigh,2024-03-23 03:32:57,23.3,5.19,Other,CCS,App,22.3,True,1.33,55.3,62.2,4.0
780,ST-011,Nashville,2024-04-24 15:35:44,96.6,19.96,Ford Mustang Mach-E,CHAdeMO,Free/Promotional,28.8,False,4.43,68.6,95.2,5.0
781,ST-003,Denver,2024-06-24 22:18:51,61.1,13.45,Ford Mustang Mach-E,CHAdeMO,App,32.8,False,3.78,38.4,56.3,3.5
782,ST-002,Austin,2024-04-06 02:17:50,119.7,18.34,Tesla Model Y,Tesla Supercharger,RFID Card,15.6,True,3.92,52.4,76.9,4.0
783,ST-015,Denver,2024-06-03 02:58:22,32.7,6.49,Nissan Leaf,CCS,App,26.9,False,1.62,29.7,38.4,
784,ST-020,Austin,2025-03-03 08:57:44,74.3,16.51,BMW iX,CHAdeMO,Credit Card,16.3,False,3.84,8.9,30.9,
785,ST-019,Portland,2024-02-22 00:03:09,11.4,2.38,Tesla Model Y,Tesla Supercharger,App,14.5,False,0.67,26.3,29.5,
786,ST-015,Denver,2024-12-18 01:42:38,65.8,13.11,Tesla Model 3,Tesla Supercharger,App,0.7,False,3.72,8.7,26.2,4.0
787,ST-012,Raleigh,2024-06-17 00:16:10,25.2,4.74,Chevy Bolt,CCS,Credit Card,23.7,False,1.28,68.9,75.2,
788,ST-001,Portland,2024-08-12 07:46:58,25.6,4.98,Other,J1772,App,27.6,False,1.48,34.5,41.1,4.5
789,ST-009,Denver,2024-11-20 05:33:19,16.1,4.19,Ford Mustang Mach-E,CHAdeMO,Credit Card,0.3,False,1.15,18.8,24.4,4.5
790,ST-015,Denver,2024-12-25 09:29:02,18.7,3.78,Chevy Bolt,CHAdeMO,App,-0.1,False,1.03,51.5,56.5,2.5
791,ST-008,Austin,2025-01-27 21:10:33,7.9,2.01,Tesla Model 3,CHAdeMO,,9.4,False,0.47,37.6,40.3,4.5
792,ST-011,Nashville,2025-05-19 15:03:59,40.1,9.07,Tesla Model 3,Tesla Supercharger,App,22.6,False,2.23,24.1,36.2,4.0
793,ST-021,Denver,2024-09-05 03:12:36,9.7,2.0,Ford Mustang Mach-E,CHAdeMO,RFID Card,15.6,False,0.56,78.0,80.7,2.5
794,ST-011,Nashville,2024-10-24 19:18:11,50.0,10.41,Tesla Model Y,Tesla Supercharger,App,-4.6,False,2.44,17.2,31.1,1.0
795,ST-024,Raleigh,2024-03-19 15:44:08,425.6,80.0,Ford Mustang Mach-E,CHAdeMO,Credit Card,14.5,False,21.33,68.8,100.0,4.5
796,ST-006,Raleigh,2025-04-06 22:04:59,27.0,3.74,Tesla Model 3,Tesla Supercharger,App,14.2,True,0.98,81.8,86.8,4.0
797,ST-001,Portland,2024-05-07 17:32:34,9.3,2.12,Chevy Bolt,CHAdeMO,RFID Card,29.7,False,0.64,83.8,86.6,4.5
798,ST-011,Nashville,2024-12-22 11:53:29,56.1,11.47,Tesla Model 3,Tesla Supercharger,RFID Card,-1.4,True,2.99,40.8,56.1,4.5
799,ST-002,Austin,2024-11-16 04:46:39,19.7,5.1,Tesla Model 3,CCS,Free/Promotional,-2.6,True,1.19,62.9,69.7,4.0
800,ST-013,Portland,2024-04-06 22:02:46,32.3,5.73,Rivian R1T,CHAdeMO,App,16.4,True,1.67,57.5,65.1,4.5
801,ST-008,Austin,2024-08-07 21:09:44,20.1,4.37,BMW iX,CHAdeMO,Credit Card,,False,0.96,15.3,21.1,5.0
802,ST-024,Raleigh,2024-10-24 12:23:30,14.0,3.21,Hyundai Ioniq 5,CHAdeMO,App,9.2,False,0.8,25.9,30.2,1.0
803,ST-016,Seattle,2024-01-30 12:53:02,16.8,3.32,Rivian R1T,J1772,Credit Card,3.1,False,0.91,55.5,59.9,2.5
804,ST-025,Portland,2024-02-06 08:11:14,25.3,6.57,Tesla Model 3,Tesla Supercharger,App,3.5,False,1.97,68.0,76.8,4.0
805,ST-008,Austin,2025-06-20 01:35:06,44.7,6.01,Ford Mustang Mach-E,J1772,RFID Card,28.5,False,1.29,45.6,53.6,4.0
806,ST-017,Nashville,2024-11-01 07:06:54,74.4,13.95,Tesla Model Y,Tesla Supercharger,App,7.6,False,3.04,7.4,26.0,3.0
807,ST-025,Portland,2024-12-07 12:15:56,43.9,7.6,Tesla Model 3,Tesla Supercharger,RFID Card,-3.4,True,2.04,76.3,86.4,3.0
808,ST-023,Nashville,2024-03-31 18:04:10,49.7,8.29,Chevy Bolt,CHAdeMO,App,10.3,True,1.89,24.0,35.1,1.5
809,ST-024,Raleigh,2025-03-16 20:35:01,135.9,21.08,Tesla Model Y,Tesla Supercharger,App,,True,5.59,30.1,58.2,3.5
810,ST-009,Denver,2024-07-01 03:51:58,69.7,15.03,Nissan Leaf,CCS,RFID Card,31.2,False,4.0,11.3,31.3,5.0
811,ST-004,Seattle,2024-08-11 09:22:12,80.8,11.95,Chevy Bolt,CHAdeMO,App,22.4,True,3.51,43.5,59.4,2.5
812,ST-012,Raleigh,2024-09-05 01:35:10,10.6,2.03,Ford Mustang Mach-E,J1772,Free/Promotional,20.3,False,0.5,18.9,21.6,3.5
813,ST-001,Portland,2024-02-29 16:02:06,16.5,2.6,Hyundai Ioniq 5,CCS,App,8.6,False,0.69,20.9,24.4,4.0
814,ST-011,Nashville,2024-09-07 13:49:13,37.8,7.38,Other,CCS,App,18.2,True,1.62,64.3,74.1,4.5
815,ST-014,Austin,2024-02-11 19:54:14,24.0,6.06,Nissan Leaf,CHAdeMO,App,5.3,True,1.43,40.0,48.1,3.5
816,ST-018,Raleigh,2025-05-09 17:33:11,26.3,5.63,Other,CHAdeMO,Credit Card,25.8,False,1.52,77.2,84.7,3.0
817,ST-024,Raleigh,2024-12-31 22:38:22,38.6,6.17,Hyundai Ioniq 5,CHAdeMO,App,-0.1,False,1.43,24.5,32.7,4.5
818,ST-003,Denver,2025-05-04 07:17:26,11.3,2.51,Chevy Bolt,J1772,Credit Card,25.6,True,0.68,38.1,41.4,3.5
819,ST-012,Raleigh,2025-03-05 15:21:36,16.8,3.87,Tesla Model 3,Tesla Supercharger,Free/Promotional,,False,0.89,78.6,83.8,1.0
820,ST-009,Denver,2024-10-22 07:23:07,88.0,19.0,Ford Mustang Mach-E,CCS,Credit Card,3.3,False,4.87,41.5,66.8,3.0
821,ST-017,Nashville,2024-08-17 12:40:57,41.5,6.16,Nissan Leaf,CCS,Credit Card,21.2,True,1.37,22.5,30.7,4.0
822,ST-008,Austin,2024-08-30 06:54:12,21.3,2.88,Ford Mustang Mach-E,CCS,App,24.9,False,0.64,32.8,36.6,4.5
823,ST-012,Raleigh,2024-07-09 01:22:44,40.7,5.76,Tesla Model 3,Tesla Supercharger,Credit Card,33.4,False,1.33,41.8,49.5,5.0
824,ST-015,Denver,2025-06-16 23:11:11,99.4,20.03,Rivian R1T,J1772,Credit Card,28.2,False,4.7,40.4,67.1,2.0
825,ST-022,Seattle,2024-08-23 21:58:29,78.3,17.07,Tesla Model 3,Tesla Supercharger,Credit Card,,False,5.07,38.6,61.4,4.0
826,ST-017,Nashville,2025-02-05 03:48:08,23.4,4.04,Ford Mustang Mach-E,J1772,Credit Card,5.4,False,1.05,44.5,49.9,3.0
827,ST-020,Austin,2024-01-03 16:05:10,33.0,6.76,Chevy Bolt,CHAdeMO,Credit Card,2.2,False,1.56,32.1,41.1,3.5
828,ST-014,Austin,2025-04-07 15:10:17,52.5,8.78,Tesla Model Y,Tesla Supercharger,App,23.5,False,2.01,20.7,32.4,1.5
829,ST-024,Raleigh,2024-10-30 00:53:33,35.3,4.91,Tesla Model 3,J1772,RFID Card,9.3,False,1.13,34.0,40.5,5.0
830,ST-009,Denver,2024-03-17 07:18:59,12.2,2.04,Tesla Model Y,Tesla Supercharger,RFID Card,11.7,True,0.51,59.0,61.7,1.5
831,ST-006,Raleigh,2024-08-11 00:41:30,32.2,5.18,Ford Mustang Mach-E,J1772,App,27.9,True,1.33,39.6,46.5,5.0
832,ST-020,Austin,2025-01-07 16:32:57,109.9,28.1,Hyundai Ioniq 5,CHAdeMO,RFID Card,,False,5.76,49.9,87.4,1.0
833,ST-015,Denver,2024-03-18 18:05:21,146.7,33.61,Rivian R1T,CCS,,17.9,False,9.45,33.1,77.9,4.5
834,ST-009,Denver,2024-07-24 22:06:13,24.8,4.62,Tesla Model 3,Tesla Supercharger,Credit Card,,False,1.14,63.5,69.7,5.0
835,ST-007,Portland,2024-06-18 10:37:32,37.3,7.34,Tesla Model 3,J1772,Credit Card,27.7,False,1.98,63.2,73.0,3.5
836,ST-009,Denver,2024-09-08 19:40:52,38.1,7.39,Chevy Bolt,J1772,Credit Card,16.9,True,1.75,6.1,16.0,
837,ST-023,Nashville,2024-08-23 06:03:06,30.5,6.64,Ford Mustang Mach-E,CHAdeMO,RFID Card,25.9,False,1.61,61.0,69.9,4.5
838,ST-023,Nashville,2024-02-06 22:54:37,59.9,13.42,Hyundai Ioniq 5,J1772,RFID Card,-1.6,False,3.43,70.2,88.1,3.0
839,ST-010,Seattle,2024-11-15 22:26:16,53.2,10.78,Rivian R1T,J1772,App,3.4,False,3.08,69.8,84.2,2.0
840,ST-013,Portland,2024-03-25 02:11:12,28.0,4.26,Tesla Model 3,Tesla Supercharger,Credit Card,18.1,False,1.2,51.1,56.8,2.0
841,ST-017,Nashville,2024-10-19 23:11:14,47.3,8.26,Ford Mustang Mach-E,CHAdeMO,RFID Card,9.2,True,2.02,30.9,41.9,4.5
842,ST-021,Denver,2024-12-08 12:15:18,27.4,5.6,BMW iX,CCS,App,1.9,True,1.46,81.7,89.2,4.0
843,ST-013,Portland,2024-09-13 09:03:33,37.0,5.83,Nissan Leaf,J1772,RFID Card,8.9,False,1.55,29.0,36.8,1.0
844,ST-003,Denver,2025-05-26 03:10:42,38.1,5.47,Nissan Leaf,CCS,Free/Promotional,36.0,False,1.4,15.4,22.7,5.0
845,ST-015,Denver,2025-05-04 06:47:01,25.8,3.46,Tesla Model 3,Tesla Supercharger,App,30.0,True,0.81,64.8,69.4,2.0
846,ST-003,Denver,2024-08-24 23:54:26,199.7,45.22,Tesla Model 3,Tesla Supercharger,RFID Card,18.5,True,11.21,53.8,100.0,4.5
847,ST-017,Nashville,2024-07-05 16:36:38,23.8,3.61,Other,CCS,App,27.1,False,0.82,39.4,44.2,3.5
848,ST-013,Portland,2024-03-02 04:34:12,56.9,9.76,Rivian R1T,J1772,RFID Card,6.7,True,2.85,5.3,18.3,
849,ST-025,Portland,2024-10-08 09:47:25,71.8,14.0,BMW iX,J1772,App,3.7,False,3.65,30.1,48.8,3.0
850,ST-007,Portland,2024-12-12 01:15:51,60.6,11.53,Hyundai Ioniq 5,CCS,Credit Card,3.7,False,3.51,71.5,86.9,3.0
851,ST-013,Portland,2024-02-18 11:16:15,25.2,4.19,Other,CCS,App,5.6,True,1.24,20.3,25.9,1.5
852,ST-005,Nashville,2025-05-08 13:39:57,130.2,23.55,Tesla Model Y,Tesla Supercharger,Free/Promotional,19.9,False,6.18,42.1,73.5,4.0
853,ST-011,Nashville,2025-03-19 23:38:24,25.9,6.69,Rivian R1T,J1772,App,11.2,False,1.67,28.2,37.1,4.0
854,ST-022,Seattle,2024-08-16 04:55:53,21.7,4.9,BMW iX,J1772,Credit Card,22.2,False,1.33,67.6,74.1,5.0
855,ST-009,Denver,2024-06-21 08:49:48,24.1,3.57,Chevy Bolt,Tesla Supercharger,App,26.7,False,0.92,57.5,62.3,5.0
856,ST-011,Nashville,2024-05-19 14:12:07,14.1,2.27,Tesla Model Y,Tesla Supercharger,App,20.7,True,0.51,73.6,76.6,4.0
857,ST-001,Portland,2025-01-29 03:12:30,34.0,6.72,Tesla Model Y,Tesla Supercharger,App,2.0,False,1.83,51.6,60.6,3.0
858,ST-006,Raleigh,2025-02-21 18:29:18,46.7,7.39,Nissan Leaf,CHAdeMO,Free/Promotional,6.5,False,1.89,49.8,59.7,4.5
859,ST-015,Denver,2024-06-10 21:47:50,34.3,7.81,Tesla Model 3,Tesla Supercharger,Free/Promotional,30.4,False,2.17,17.4,27.8,4.0
860,ST-005,Nashville,2024-02-27 02:52:34,44.3,7.13,Other,CCS,Credit Card,8.3,False,1.71,37.3,46.8,4.5
861,ST-021,Denver,2025-03-26 23:15:10,19.7,4.81,Chevy Bolt,J1772,Credit Card,13.7,False,1.13,83.0,89.4,4.0
862,ST-017,Nashville,2025-05-15 20:47:34,27.6,4.01,Hyundai Ioniq 5,CCS,App,29.5,False,0.92,46.6,51.9,
863,ST-003,Denver,2024-04-17 13:08:06,40.2,8.76,Other,J1772,App,18.8,False,2.3,64.1,75.8,5.0
864,ST-010,Seattle,2024-01-27 21:25:33,136.4,22.79,Tesla Model Y,Tesla Supercharger,RFID Card,-3.9,True,7.16,40.0,70.4,3.0
